Season,Garden,Condition,Ear weight,Cob weight,Kernel weight,Rows,Clump,Variety
2010,CDG,Full,31.5,5,26.5,10,24,Hopi White
2010,CDG,Partial,76,23,53,12,24,Hopi White
2010,CDG,Partial,51.6,16.5,35.1,12,24,Hopi White
2010,CDG,Partial,28.7,8.1,20.6,12,24,Hopi White
2010,CDG,Sparse,15.9,4.5,11.4,8,24,Hopi White
2010,CDG,Full,151,32.7,118.3,12,25,Hopi White
2010,CDG,Full,145.7,74.8,70.9,12,25,Hopi White
2010,CDG,Full,167.3,35.8,131.5,14,25,Hopi White
2010,CDG,Full,99.4,20.4,79,12,25,Hopi White
2010,CDG,Full,92.5,18,74.5,12,25,Hopi White
2010,CDG,Full,117.7,20.4,97.3,10,25,Hopi White
2010,CDG,Full,131.5,24.7,106.8,10,25,Hopi White
2010,CDG,Full,74.2,18.9,55.3,12,25,Hopi White
2010,CDG,Full,159,30.5,128.5,12,26,Hopi White
2010,CDG,Full,164.3,48.2,116.1,12,26,Hopi White
2010,CDG,Full,98.7,13.6,85.1,12,26,Hopi White
2010,CDG,Full,16,4.8,11.2,10,26,Hopi White
2010,CDG,Partial,34.6,10.2,24.4,12,26,Hopi White
2010,CDG,Sparse,14.6,9.5,5.1,12,26,Hopi White
2010,KUG,Immature,0.2,0.2,0,NA,3,Hopi Blue
2010,KUG,Partial,11.1,2.3,8.8,10,3,Hopi Blue
2010,KUG,Partial,23.7,4.8,18.9,8,4,Hopi Blue
2010,KUG,Sparse,55.8,0.9,54.9,10,4,Hopi Blue
2010,KUG,Partial,20.1,2.2,17.9,10,5,Hopi Blue
2010,KUG,Partial,16.4,2.8,13.6,14,5,Hopi Blue
2010,KUG,Sparse,13,3.1,9.9,8,5,Hopi Blue
2010,KUG,Sparse,7.5,1.3,6.2,8,5,Hopi Blue
2010,KUG,Full,116,24.4,91.6,12,6,Hopi Blue
2010,KUG,Sparse,2.3,1.6,0.7,6,6,Hopi Blue
2010,KUG,Full,73.3,16,57.3,14,7,Hopi Blue
2010,KUG,Partial,16,5.3,10.7,6,7,Hopi Blue
2010,KUG,Immature,0.7,0.7,0,NA,8,Hopi Blue
2010,KUG,Partial,16.4,6.2,10.2,10,8,Hopi Blue
2010,KUG,Immature,0.7,0.7,0,NA,9,Hopi Blue
2010,KUG,Sparse,1.7,1.2,0.5,8,9,Hopi Blue
2010,KUG,Full,29.6,4,25.6,14,10,Hopi Blue
2010,KUG,Partial,19.6,4.3,15.3,14,10,Hopi Blue
2010,KUG,Partial,16.2,2.7,13.5,10,10,Hopi Blue
2010,KUG,Sparse,21.8,5.1,16.7,10,10,Hopi Blue
2010,KUG,Full,108.1,38.6,69.5,14,11,Hopi Blue
2010,KUG,Full,88,21,67,10,12,Hopi Blue
2010,KUG,Full,65.9,15.3,50.6,10,12,Hopi Blue
2010,KUG,Partial,39.5,11.6,27.9,10,12,Hopi Blue
2010,KUG,Full,72,12.1,59.9,12,13,Hopi Blue
2010,KUG,Partial,41.4,9.7,31.7,14,13,Hopi Blue
2010,KUG,Full,79,15.6,63.4,10,14,Hopi Blue
2010,KUG,Partial,48.8,8.8,40,12,14,Hopi Blue
2010,KUG,Sparse,9.2,1.8,7.4,8,14,Hopi Blue
2010,KUG,Sparse,9.9,4.8,5.1,10,14,Hopi Blue
2010,KUG,Sparse,7.6,2.1,5.5,10,15,Hopi Blue
2010,KUG,Sparse,4.5,1.1,3.4,8,15,Hopi Blue
2010,KUG,Sparse,9.2,6.8,2.4,8,17,Hopi Blue
2010,KUG,Immature,1.9,1.9,0,NA,18,Hopi Blue
2010,KUG,Partial,14.7,4.5,10.2,8,18,Hopi Blue
2010,KUG,Sparse,0.7,0.5,0.2,2,18,Hopi Blue
2010,KUG,Sparse,4.6,2.7,1.9,6,18,Hopi Blue
2010,KUG,Immature,1.2,1.2,0,NA,19,Hopi Blue
2010,KUG,Full,33.5,9.7,23.8,14,20,Hopi Blue
2010,KUG,Immature,2.3,2.3,0,NA,20,Hopi Blue
2010,KUG,Immature,0.1,0.1,0,NA,20,Hopi Blue
2010,KUG,Full,180.1,37.5,142.6,14,21,Hopi Blue
2010,KUG,Full,164.7,24.4,140.3,16,21,Hopi Blue
2010,KUG,Full,148,34.1,113.9,14,21,Hopi Blue
2010,KUG,Immature,3.4,3.4,0,NA,21,Hopi Blue
2010,KUG,Immature,1,1,0,NA,21,Hopi Blue
2010,KUG,Full,60.7,11.9,48.8,10,22,Hopi Blue
2010,KUG,Partial,65.4,16.4,49,12,22,Hopi Blue
2010,KUG,Sparse,12.9,3.4,9.5,8,22,Hopi Blue
2010,KUG,Sparse,9.3,3,6.3,8,22,Hopi Blue
2010,KUG,Sparse,6.9,6.5,0.4,14,22,Hopi Blue
2010,KUG,Full,103,15.2,87.8,12,24,Hopi Blue
2010,KUG,Full,62.6,9.8,52.8,10,24,Hopi Blue
2010,KUG,Full,23.7,1.6,22.1,12,24,Hopi Blue
2010,KUG,Immature,0.1,0.1,0,NA,24,Hopi Blue
2010,KUG,Full,138.1,24.3,113.8,12,25,Hopi Blue
2010,KUG,Full,69.7,11.2,58.5,12,25,Hopi Blue
2010,KUG,Sparse,10.2,2.3,7.9,10,25,Hopi Blue
2010,KUG,Sparse,5.4,2.5,2.9,12,25,Hopi Blue
2010,KUG,Immature,1.4,1.4,0,NA,26,Hopi Blue
2010,KUG,Partial,45.3,13.2,32.1,12,26,Hopi Blue
2010,KUG,Immature,0.7,0.7,0,10,27,Hopi Blue
2010,KUG,Immature,1,1,0,NA,28,Hopi Blue
2010,KUG,Sparse,2.4,1.8,0.6,8,28,Hopi Blue
2010,KUG,Immature,1.8,1.8,0,NA,29,Hopi Blue
2010,KUG,Partial,7.2,1.8,5.4,10,29,Hopi Blue
2010,KUG,Full,39.1,9.6,29.5,14,30,Hopi Blue
2010,KUG,Partial,11.8,2.8,9,12,30,Hopi Blue
2010,KUG,Partial,68.4,13.6,54.8,10,30,Hopi Blue
2010,KUG,Sparse,11,6.3,4.7,10,30,Hopi Blue
2010,KUG,Full,83.2,18,65.2,8,31,Hopi Blue
2010,KUG,Partial,54.7,16.1,38.6,12,31,Hopi Blue
2010,KUG,Partial,19,3.7,15.3,10,31,Hopi Blue
2010,KUG,Full,86,16.8,69.2,14,32,Hopi Blue
2010,KUG,Full,100.5,19.8,80.7,14,32,Hopi Blue
2010,KUG,Partial,61.5,17.2,44.3,12,33,Hopi Blue
2010,KUG,Sparse,27.8,8,19.8,10,33,Hopi Blue
2010,KUG,Sparse,16.7,4.9,11.8,8,33,Hopi Blue
2010,KUG,Immature,0.6,0.6,0,NA,34,Hopi Blue
2010,KUG,Partial,50.1,8.1,42,12,34,Hopi Blue
2010,KUG,Partial,34.3,5.5,28.8,10,34,Hopi Blue
2010,KUG,Partial,36.8,6.5,30.3,14,34,Hopi Blue
2010,KUG,Sparse,6.5,1.2,5.3,8,34,Hopi Blue
2010,KUG,Sparse,11.1,1.8,9.3,8,35,Hopi Blue
2010,KUG,Sparse,3.5,2,1.5,6,36,Hopi Blue
2010,KUG,Partial,25.1,3.6,21.5,8,37,Hopi Blue
2010,KUG,Partial,17.9,3.8,14.1,10,37,Hopi Blue
2010,KUG,Sparse,13.7,4,9.7,10,37,Hopi Blue
2010,KUG,Sparse,6.8,2,4.8,10,37,Hopi Blue
2010,KUG,Full,144.2,30.2,114,12,38,Hopi Blue
2010,KUG,Full,93.6,23.6,70,12,38,Hopi Blue
2010,KUG,Partial,65.2,10.5,54.7,14,38,Hopi Blue
2010,KUG,Partial,35.1,6.7,28.4,12,38,Hopi Blue
2010,KUG,Full,61.2,10.2,51,12,39,Hopi Blue
2010,KUG,Partial,50.5,9.1,41.4,12,39,Hopi Blue
2010,KUG,Sparse,3.1,0.7,2.4,6,39,Hopi Blue
2010,KUG,Full,31.2,6.9,24.3,10,40,Hopi Blue
2010,KUG,Full,22.6,5.1,17.5,8,40,Hopi Blue
2010,KUG,Immature,0.5,0.5,0,NA,40,Hopi Blue
2010,KUG,Sparse,2.4,1.5,0.9,8,40,Hopi Blue
2010,KUG,Partial,8.1,1.4,6.7,12,41,Hopi Blue
2010,KUG,Immature,1.1,1.1,0,NA,42,Hopi Blue
2010,KUG,Partial,15.5,2.5,13,8,44,Hopi Blue
2010,KUG,Partial,7.8,1.6,6.2,8,44,Hopi Blue
2010,KUG,Partial,22.9,4.6,18.3,10,45,Hopi Blue
2010,KUG,Partial,16.8,4.4,12.4,10,45,Hopi Blue
2010,KUG,Sparse,1.6,1.4,0.2,10,45,Hopi Blue
2010,KUG,Sparse,8.9,2,6.9,8,45,Hopi Blue
2010,KUG,Partial,67.4,14.3,53.1,14,46,Hopi Blue
2010,KUG,Partial,41.8,10.5,31.3,14,46,Hopi Blue
2010,KUG,Partial,28.1,5.4,22.7,12,46,Hopi Blue
2010,KUG,Partial,27.1,7.3,19.8,12,46,Hopi Blue
2010,KUG,Sparse,19.4,3.7,15.7,10,46,Hopi Blue
2010,KUG,Sparse,12.5,3.4,9.1,10,46,Hopi Blue
2010,KUG,Full,94.1,15.2,78.9,12,47,Hopi Blue
2010,KUG,Full,31.3,7.5,23.8,14,47,Hopi Blue
2010,KUG,Full,11.7,2.2,9.5,8,47,Hopi Blue
2010,KUG,Partial,39.7,8.6,31.1,12,47,Hopi Blue
2010,KUG,Partial,95.6,21.4,74.2,14,47,Hopi Blue
2010,KUG,Full,89.6,15.9,73.7,12,49,Hopi Blue
2010,KUG,Immature,0.6,0.6,0,NA,49,Hopi Blue
2010,KUG,Partial,80.7,11.8,68.9,14,49,Hopi Blue
2010,KUG,Sparse,17.1,5.1,12,10,49,Hopi Blue
2010,KUG,Partial,112.1,19.4,92.7,16,50,Hopi Blue
2010,KUG,Partial,32.1,5.3,26.8,10,50,Hopi Blue
2010,KUG,Partial,19.7,5.3,14.4,12,50,Hopi Blue
2010,KUG,Partial,13,2.2,10.8,6,50,Hopi Blue
2010,KUG,Partial,19.4,2.6,16.8,9,51,Hopi Blue
2010,KUG,Immature,1.3,1.3,0,NA,52,Hopi Blue
2010,KUG,Partial,39.2,8.3,30.9,12,52,Hopi Blue
2010,KUG,Partial,28.7,4.6,24.1,11,52,Hopi Blue
2010,KUG,Partial,14.1,2.8,11.3,8,52,Hopi Blue
2010,KUG,Partial,5.5,1.2,4.3,9,52,Hopi Blue
2010,KUG,Partial,6.4,1.6,4.8,7,52,Hopi Blue
2010,KUG,,0.1,0.1,0,NA,53,Hopi Blue
2010,KUG,Full,45.7,13.3,32.4,12,53,Hopi Blue
2010,KUG,Immature,0.5,0.5,0,NA,53,Hopi Blue
2010,KUG,Immature,0.1,0.1,0,NA,53,Hopi Blue
2010,KUG,Partial,53.3,12.5,40.8,12,53,Hopi Blue
2010,KUG,Partial,19.1,6,13.1,12,53,Hopi Blue
2010,KUG,Partial,40.2,15.3,24.9,12,53,Hopi Blue
2010,KUG,Sparse,7.4,5.9,1.5,NA,53,Hopi Blue
2010,KUG,Sparse,1.3,0.2,1.1,8,53,Hopi Blue
2010,KUG,,0.9,0.9,0,NA,54,Hopi Blue
2010,KUG,Full,138.9,32.1,106.8,11,54,Hopi Blue
2010,KUG,Full,49.9,7.3,42.6,9,54,Hopi Blue
2010,KUG,Immature,0.5,0.5,0,NA,54,Hopi Blue
2010,KUG,Sparse,7.1,2.6,4.5,4,54,Hopi Blue
2010,KUG,Full,78.7,15.7,63,14,55,Hopi Blue
2010,KUG,Partial,45.9,11.2,34.7,14,55,Hopi Blue
2010,KUG,Full,51.9,9.3,42.6,12,56,Hopi Blue
2010,KUG,Full,35.5,7.3,28.2,12,56,Hopi Blue
2010,KUG,Full,51,7.5,43.5,12,56,Hopi Blue
2010,KUG,Partial,58.1,12,46.1,10,56,Hopi Blue
2010,KUG,Sparse,6,2.4,3.6,12,56,Hopi Blue
2010,KUG,Full,94.9,18.5,76.4,12,57,Hopi Blue
2010,KUG,Full,17.7,2.5,15.2,13,57,Hopi Blue
2010,KUG,Partial,57.6,10.2,47.4,16,57,Hopi Blue
2010,KUG,Partial,24.1,5.8,18.3,13,57,Hopi Blue
2010,KUG,Partial,30.1,5.4,24.7,9,57,Hopi Blue
2010,KUG,Full,80.5,11,69.5,14,58,Hopi Blue
2010,KUG,Immature,0.5,0.5,0,NA,58,Hopi Blue
2010,KUG,Partial,26.6,6.4,20.2,12,58,Hopi Blue
2010,KUG,Sparse,21.9,5.4,16.5,12,58,Hopi Blue
2010,KUG,Full,45.4,10.5,34.9,12,60,Hopi Blue
2010,KUG,Partial,69.7,11.5,58.2,12,60,Hopi Blue
2010,KUG,Partial,30.2,7.8,22.4,12,60,Hopi Blue
2010,KUG,Partial,29.7,6.3,23.4,12,60,Hopi Blue
2010,KUG,Partial,21.7,5.4,16.3,7,60,Hopi Blue
2010,KUG,Partial,14,3.3,10.7,8,60,Hopi Blue
2010,KUG,Full,140.5,31,109.5,16,61,Hopi Blue
2010,KUG,Full,60.2,10.5,49.7,14,61,Hopi Blue
2010,KUG,Partial,72,11.9,60.1,14,61,Hopi Blue
2010,KUG,Partial,69.1,12.9,56.2,12,61,Hopi Blue
2010,KUG,Partial,11.7,1.8,9.9,10,61,Hopi Blue
2010,KUG,Sparse,2.8,2.4,0.4,12,61,Hopi Blue
2010,KUG,Full,35.4,7.9,27.5,12,62,Hopi Blue
2010,KUG,Partial,49.6,11.3,38.3,12,62,Hopi Blue
2010,KUG,Partial,57,9.2,47.8,10,62,Hopi Blue
2010,KUG,Partial,31,5.7,25.3,8,62,Hopi Blue
2010,KUG,Partial,5.5,1.4,4.1,7,62,Hopi Blue
2010,KUG,Sparse,6.7,2.2,4.5,4,62,Hopi Blue
2010,KUG,Full,127.6,26.6,101,10,63,Hopi Blue
2010,KUG,Immature,0.6,0.6,0,NA,63,Hopi Blue
2010,KUG,Partial,53.8,8.7,45.1,12,63,Hopi Blue
2010,KUG,Full,67.6,17.7,49.9,10,64,Hopi Blue
2010,KUG,Full,46.2,9.2,37,8,64,Hopi Blue
2010,KUG,Full,19.2,3.4,15.8,8,64,Hopi Blue
2010,KUG,Sparse,5.6,3.4,2.2,4,64,Hopi Blue
2010,KUG,Sparse,2.8,2.4,0.4,2,64,Hopi Blue
2010,KUG,Full,14.5,2.6,11.9,8,65,Hopi Blue
2010,KUG,Full,11.6,1.7,9.9,12,65,Hopi Blue
2010,KUG,Immature,0.6,0.6,0,NA,65,Hopi Blue
2010,KUG,Partial,21.4,5.4,16,12,65,Hopi Blue
2010,KUG,Sparse,12.8,2.4,10.4,10,65,Hopi Blue
2010,KUG,Sparse,11.6,3.8,7.8,10,65,Hopi Blue
2010,KUG,Full,39,7.3,31.7,12,66,Hopi Blue
2010,KUG,Partial,28.6,6,22.6,10,66,Hopi Blue
2010,KUG,Partial,21.4,6.8,14.6,10,66,Hopi Blue
2010,KUG,Partial,9.5,1.4,8.1,8,66,Hopi Blue
2010,KUG,Sparse,4,2.9,1.1,4,66,Hopi Blue
2010,KUG,Full,57.3,10.4,46.9,10,67,Hopi Blue
2010,KUG,Partial,32.2,6.8,25.4,10,67,Hopi Blue
2010,KUG,Sparse,5.8,2.8,3,8,67,Hopi Blue
2010,KUG,Partial,11.9,2.5,9.4,10,68,Hopi Blue
2010,KUG,Partial,14.7,2.6,12.1,8,68,Hopi Blue
2010,KUG,Immature,1.4,1.4,0,NA,69,Hopi Blue
2010,KUG,Immature,0.4,0.4,0,NA,69,Hopi Blue
2010,KUG,Partial,16.6,2.6,14,10,70,Hopi Blue
2010,KUG,Full,19.4,3.4,16,12,71,Hopi Blue
2010,KUG,Partial,25.9,4.6,21.3,12,71,Hopi Blue
2010,KUG,Partial,23.7,6.2,17.5,10,72,Hopi Blue
2010,KUG,Sparse,5.6,3.1,2.5,10,72,Hopi Blue
2010,KUG,Full,81.1,13.2,67.9,14,73,Hopi Blue
2010,KUG,Immature,2.4,2.4,0,NA,73,Hopi Blue
2010,KUG,Full,64.3,16,48.3,14,74,Hopi Blue
2010,KUG,Partial,56.2,11.1,45.1,12,74,Hopi Blue
2010,KUG,Partial,13.5,1.3,12.2,10,75,Hopi Blue
2010,KUG,Partial,16.7,4.5,12.2,12,75,Hopi Blue
2010,PHG,Sparse,6.6,2.5,4.1,8,1,Hopi White
2010,PHG,Partial,12.6,1.3,11.3,10,2,Hopi White
2010,PHG,Sparse,15.1,1.9,13.2,8,2,Hopi White
2010,PHG,Full,8.3,0.6,7.7,10,3,Hopi White
2010,PHG,Partial,36.3,5.9,30.4,12,3,Hopi White
2010,PHG,Partial,19.6,2.8,16.8,10,3,Hopi White
2010,PHG,Partial,12.5,1.3,11.2,10,3,Hopi White
2010,PHG,Partial,23.1,1,22.1,10,4,Hopi White
2010,PHG,Full,68.8,11.9,56.9,14,7,Hopi White
2010,PHG,Full,26.8,4.8,22,10,7,Hopi White
2010,PHG,Partial,49.2,8.6,40.6,12,7,Hopi White
2010,PHG,Partial,20,3.3,16.7,14,7,Hopi White
2010,PHG,Partial,19.7,2.9,16.8,8,7,Hopi White
2010,PHG,Partial,13.3,1.9,11.4,10,7,Hopi White
2010,PHG,Partial,9.3,0.8,8.5,8,7,Hopi White
2010,PHG,Full,52.8,11.1,41.7,14,8,Hopi White
2010,PHG,Full,43.7,4.4,39.3,12,8,Hopi White
2010,PHG,Full,18.1,2.2,15.9,8,8,Hopi White
2010,PHG,Partial,52.5,10.6,41.9,14,8,Hopi White
2010,PHG,Partial,27,4.4,22.6,10,8,Hopi White
2010,PHG,Partial,12.9,2.1,10.8,10,8,Hopi White
2010,PHG,Full,38.7,7.2,31.5,10,9,Hopi White
2010,PHG,Partial,8.6,0.6,8,10,9,Hopi White
2010,PHG,Partial,3.8,0.3,3.5,8,9,Hopi White
2010,PHG,Sparse,20,4,16,10,9,Hopi White
2010,PHG,Sparse,9.2,1.9,7.3,8,9,Hopi White
2010,PHG,Immature,0.8,0.8,0,NA,12,Hopi White
2010,PHG,Partial,33.9,6.5,27.4,10,12,Hopi White
2010,PHG,Partial,26.8,1.9,24.9,10,12,Hopi White
2010,PHG,Sparse,9.3,1.5,7.8,12,12,Hopi White
2010,PHG,Full,30,5,25,12,13,Hopi White
2010,PHG,Full,38.8,7.1,31.7,12,13,Hopi White
2010,PHG,Partial,42.7,8.5,34.2,12,13,Hopi White
2010,PHG,Full,56.4,13.8,42.6,12,14,Hopi White
2010,PHG,Full,41.7,6.5,35.2,12,14,Hopi White
2010,PHG,Full,49.2,8.2,41,14,14,Hopi White
2010,PHG,Full,29.7,4.8,24.9,14,14,Hopi White
2010,PHG,Full,39.7,5.9,33.8,12,14,Hopi White
2010,PHG,Partial,28.6,4.6,24,14,14,Hopi White
2010,PHG,Full,6.9,0.8,6.1,8,15,Hopi White
2010,PHG,Immature,0.3,0.3,0,NA,15,Hopi White
2010,PHG,Partial,9.3,2,7.3,6,15,Hopi White
2010,PHG,Full,65.7,11.4,54.3,12,17,Hopi White
2010,PHG,Immature,3.7,3.7,0,NA,17,Hopi White
2010,PHG,Partial,28.7,5.7,23,10,17,Hopi White
2010,PHG,Partial,40,7,33,10,17,Hopi White
2010,PHG,Partial,27.1,4.2,22.9,14,17,Hopi White
2010,PHG,Partial,18.4,2.5,15.9,10,17,Hopi White
2010,PHG,Full,119.8,23.8,96,12,18,Hopi White
2010,PHG,Partial,28.5,3.1,25.4,10,18,Hopi White
2010,PHG,Sparse,3.1,1,2.1,8,18,Hopi White
2010,PHG,Full,38.4,7.4,31,12,19,Hopi White
2010,PHG,Full,23.6,3.2,20.4,10,19,Hopi White
2010,PHG,Partial,43.5,8.6,34.9,12,19,Hopi White
2010,PHG,Partial,24.9,2.4,22.5,10,19,Hopi White
2010,PHG,Partial,40.1,7.6,32.5,10,19,Hopi White
2010,PHG,Partial,28.4,7.3,21.1,10,19,Hopi White
2010,PHG,Full,16.9,2.4,14.5,12,22,Hopi White
2010,PHG,Partial,23.5,4.8,18.7,10,22,Hopi White
2010,PHG,Partial,6.4,0.4,6,8,22,Hopi White
2010,PHG,Partial,5.3,0.6,4.7,10,22,Hopi White
2010,PHG,Full,39.5,6,33.5,12,23,Hopi White
2010,PHG,Full,22.4,1.1,21.3,12,23,Hopi White
2010,PHG,Full,6.8,0.8,6,8,23,Hopi White
2010,PHG,Partial,23.5,4.1,19.4,12,23,Hopi White
2010,PHG,Full,80.7,10.7,70,14,24,Hopi White
2010,PHG,Full,52.7,9.9,42.8,10,24,Hopi White
2010,PHG,Full,27.9,5.8,22.1,10,24,Hopi White
2010,PHG,Full,13.3,2.1,11.2,10,24,Hopi White
2010,PHG,Partial,22.7,4,18.7,12,24,Hopi White
2010,PHG,Partial,19,2.2,16.8,12,24,Hopi White
2010,PHG,Full,7,0.9,6.1,8,25,Hopi White
2010,PHG,Immature,0.9,0.9,0,NA,25,Hopi White
2010,PHG,Immature,0.2,0.2,0,NA,25,Hopi White
2010,PHG,Immature,0.6,0.6,0,NA,25,Hopi White
2010,PHG,Sparse,2.5,1.9,0.6,8,25,Hopi White
2010,PHG,Immature,2.1,2.1,0,NA,26,Hopi White
2010,PHG,Immature,0.8,0.8,0,NA,26,Hopi White
2010,PHG,Immature,0.8,0.8,0,NA,26,Hopi White
2010,PHG,Immature,1.6,1.6,0,NA,26,Hopi White
2010,PHG,Immature,0.9,0.9,0,NA,26,Hopi White
2010,PHG,Immature,0.5,0.5,0,NA,26,Hopi White
2010,PHG,Immature,0.5,0.5,0,NA,26,Hopi White
2010,PHG,Sparse,3.4,2,1.4,8,26,Hopi White
2010,PHG,Partial,4.8,0.9,3.9,8,27,Hopi White
2010,PHG,Sparse,15.1,5.5,9.6,8,27,Hopi White
2010,PHG,Full,39.7,6.4,33.3,10,28,Hopi White
2010,PHG,Full,66,15.6,50.4,10,28,Hopi White
2010,PHG,Partial,49.5,9.5,40,10,28,Hopi White
2010,PHG,Full,37.6,2.7,34.9,12,29,Hopi White
2010,PHG,Full,28.6,1.8,26.8,10,29,Hopi White
2010,PHG,Partial,28.7,4.9,23.8,10,29,Hopi White
2010,PHG,Partial,41.1,4.9,36.2,10,29,Hopi White
2010,PLC,Full,22,3.1,18.9,8,7,Greasy-head & Hopi Blue
2010,PLC,Sparse,11.7,4.8,6.9,8,7,Greasy-head & Hopi Blue
2010,PLC,Full,25.2,2.6,22.6,11,8,Greasy-head & Hopi Blue
2010,PLC,Full,8,1.3,6.7,8,8,Greasy-head & Hopi Blue
2010,PLC,Full,34.1,6.1,28,12,8,Greasy-head & Hopi Blue
2010,PLC,Partial,4.2,0.8,3.4,5,8,Greasy-head & Hopi Blue
2010,PLC,Sparse,1.8,0.7,1.1,3,8,Greasy-head & Hopi Blue
2010,PLC,Sparse,7.5,2.2,5.3,8,10,Greasy-head & Hopi Blue
2010,PLC,Full,19.8,3.3,16.5,8,11,Greasy-head & Hopi Blue
2010,PLC,Full,10.5,0.7,9.8,10,11,Greasy-head & Hopi Blue
2010,PLC,Sparse,1.1,0.8,0.3,8,11,Greasy-head & Hopi Blue
2010,PLC,Full,29.9,4.5,25.4,14,12,Greasy-head & Hopi Blue
2010,PLC,Full,23,2.6,20.4,12,12,Greasy-head & Hopi Blue
2010,PLC,Partial,9.6,0.9,8.7,8,12,Greasy-head & Hopi Blue
2010,PLC,,24.3,6.1,18.2,12,13,Greasy-head & Hopi Blue
2010,PLC,Full,54.2,8.1,46.1,13,13,Greasy-head & Hopi Blue
2010,PLC,Full,48.8,9.2,39.6,12,13,Greasy-head & Hopi Blue
2010,PLC,Full,40,7.9,32.1,10,13,Greasy-head & Hopi Blue
2010,PLC,Partial,27.5,5.2,22.3,13,13,Greasy-head & Hopi Blue
2010,PLC,Full,63.7,15.7,48,12,14,Greasy-head & Hopi Blue
2010,PLC,Full,26.1,3.4,22.7,12,14,Greasy-head & Hopi Blue
2010,PLC,Partial,32,6.6,25.4,10,14,Greasy-head & Hopi Blue
2010,PLC,Partial,26.9,4.1,22.8,12,14,Greasy-head & Hopi Blue
2010,PLC,Partial,14.6,1.8,12.8,12,14,Greasy-head & Hopi Blue
2010,PLC,Sparse,5.5,4.3,1.2,12,14,Greasy-head & Hopi Blue
2010,PLC,Full,39,5.7,33.3,14,15,Greasy-head & Hopi Blue
2010,PLC,Full,12.6,1.7,10.9,12,15,Greasy-head & Hopi Blue
2010,PLC,Partial,5.9,0.2,5.7,8,15,Greasy-head & Hopi Blue
2010,PLC,Sparse,6,1.1,4.9,8,15,Greasy-head & Hopi Blue
2010,PLC,Full,12,0.9,11.1,10,16,Greasy-head & Hopi Blue
2010,PLC,Sparse,3.1,0.9,2.2,8,17,Greasy-head & Hopi Blue
2010,PLC,Full,43.9,8.6,35.3,13,18,Greasy-head & Hopi Blue
2010,PLC,Partial,10.5,1.1,9.4,7,18,Greasy-head & Hopi Blue
2010,PLC,Full,71.4,16.2,55.2,14,19,Greasy-head & Hopi Blue
2010,PLC,Immature,0.6,0.6,0,NA,19,Greasy-head & Hopi Blue
2010,PLC,Sparse,9.3,2.1,7.2,8,19,Greasy-head & Hopi Blue
2010,PLC,Full,45.1,6.6,38.5,12,20,Greasy-head & Hopi Blue
2010,PLC,Full,47,9.9,37.1,14,20,Greasy-head & Hopi Blue
2010,PLC,Immature,1.7,1.7,0,NA,20,Greasy-head & Hopi Blue
2010,PLC,Full,8.7,2,6.7,8,24,Greasy-head & Hopi Blue
2010,PLC,Full,56.8,9.3,47.5,10,24,Greasy-head & Hopi Blue
2010,PLC,Full,69.3,10.9,58.4,10,24,Greasy-head & Hopi Blue
2010,PLC,Immature,0.7,0.7,0,NA,24,Greasy-head & Hopi Blue
2010,PLC,Partial,11.1,2.5,8.6,10,24,Greasy-head & Hopi Blue
2010,PLC,Partial,19,3.7,15.3,12,24,Greasy-head & Hopi Blue
2010,PLC,Partial,18.5,2.1,16.4,12,24,Greasy-head & Hopi Blue
2010,PLC,Sparse,4.3,1.7,2.6,8,24,Greasy-head & Hopi Blue
2010,PLC,Full,62.9,11.6,51.3,14,25,Greasy-head & Hopi Blue
2010,PLC,Full,31.5,7.4,24.1,14,25,Greasy-head & Hopi Blue
2010,PLC,Full,61.5,14.2,47.3,12,25,Greasy-head & Hopi Blue
2010,PLC,Full,24.1,4.3,19.8,12,25,Greasy-head & Hopi Blue
2010,PLC,Partial,23.5,4.9,18.6,10,25,Greasy-head & Hopi Blue
2010,PLC,Full,116.7,20.8,95.9,13,26,Greasy-head & Hopi Blue
2010,PLC,Full,97.2,18,79.2,12,26,Greasy-head & Hopi Blue
2010,PLC,Full,76.1,17.4,58.7,11,26,Greasy-head & Hopi Blue
2010,PLC,Full,46.2,11.4,34.8,14,26,Greasy-head & Hopi Blue
2010,PLC,Immature,0.8,0.8,0,NA,26,Greasy-head & Hopi Blue
2010,PLC,Partial,21.5,5.3,16.2,12,26,Greasy-head & Hopi Blue
2010,PLC,Sparse,8,3.6,4.4,4,26,Greasy-head & Hopi Blue
2010,PLC,Full,27,4.5,22.5,8,27,Greasy-head & Hopi Blue
2010,PLC,Full,67.3,12.8,54.5,16,27,Greasy-head & Hopi Blue
2010,PLC,Full,67.8,13,54.8,12,27,Greasy-head & Hopi Blue
2010,PLC,Full,21.8,3.9,17.9,10,27,Greasy-head & Hopi Blue
2010,PLC,Sparse,26.8,16,10.8,12,27,Greasy-head & Hopi Blue
2010,PLC,Sparse,22.2,5.4,16.8,12,27,Greasy-head & Hopi Blue
2010,PLC,Full,108,15.3,92.7,18,28,Greasy-head & Hopi Blue
2010,PLC,Full,141.1,24.8,116.3,14,28,Greasy-head & Hopi Blue
2010,PLC,Full,111.5,23.2,88.3,16,28,Greasy-head & Hopi Blue
2010,PLC,Full,67,15.4,51.6,16,28,Greasy-head & Hopi Blue
2010,PLC,Full,153,39.5,113.5,12,28,Greasy-head & Hopi Blue
